date,tic,cshtrd,prccd,prchd,prcld,prcod
2019-05-15,2891,2891,2891,2891,2891,2891
2019-05-16,2892,2892,2892,2892,2892,2892
2019-05-17,2889,2889,2889,2889,2889,2889
2019-05-20,2883,2883,2883,2883,2883,2883
2019-05-21,2887,2887,2887,2887,2887,2887
2019-05-22,2886,2886,2886,2886,2886,2886
2019-05-23,2887,2887,2887,2887,2887,2887
2019-05-24,2886,2886,2886,2886,2886,2886
2019-05-28,2886,2886,2886,2886,2886,2886
2019-05-29,2887,2887,2887,2887,2887,2887
2019-05-30,2888,2888,2888,2888,2888,2888
2019-05-31,2885,2885,2885,2885,2885,2885
2019-06-03,2887,2887,2887,2887,2887,2887
2019-06-04,2884,2884,2884,2884,2884,2884
2019-06-05,2885,2885,2885,2885,2885,2885
2019-06-06,2884,2884,2884,2884,2884,2884
2019-06-07,2884,2884,2884,2884,2884,2884
2019-06-10,2884,2884,2884,2884,2884,2884
2019-06-11,2888,2888,2888,2888,2888,2888
2019-06-12,2880,2880,2880,2880,2880,2880
2019-06-13,2886,2886,2886,2886,2886,2886
2019-06-14,2884,2884,2884,2884,2884,2884
2019-06-17,2887,2887,2887,2887,2887,2887
2019-06-18,2885,2885,2885,2885,2885,2885
2019-06-19,2879,2879,2879,2879,2879,2879
2019-06-20,2879,2879,2879,2879,2879,2879
2019-06-21,2884,2884,2884,2884,2884,2884
2019-06-24,2880,2880,2880,2880,2880,2880
2019-06-25,2885,2885,2885,2885,2885,2885
2019-06-26,2884,2884,2884,2884,2884,2884
2019-06-27,2883,2883,2883,2883,2883,2883
2019-06-28,2885,2885,2885,2885,2885,2885
2019-07-01,2879,2879,2879,2879,2879,2879
2019-07-02,2878,2878,2878,2878,2878,2878
2019-07-03,2874,2874,2874,2874,2874,2874
2019-07-05,2878,2878,2878,2878,2878,2878
2019-07-08,2879,2879,2879,2879,2879,2879
2019-07-09,2878,2878,2878,2878,2878,2878
2019-07-10,2879,2879,2879,2879,2879,2879
2019-07-11,2880,2880,2880,2880,2880,2880
2019-07-12,2882,2882,2882,2882,2882,2882
2019-07-15,2875,2875,2875,2875,2875,2875
2019-07-16,2876,2876,2876,2876,2876,2876
2019-07-17,2876,2876,2876,2876,2876,2876
2019-07-18,2875,2875,2875,2875,2875,2875
2019-07-19,2874,2874,2874,2874,2874,2874
2019-07-22,2872,2872,2872,2872,2872,2872
2019-07-23,2875,2875,2875,2875,2875,2875
2019-07-24,2880,2880,2880,2880,2880,2880
2019-07-25,2877,2877,2877,2877,2877,2877
2019-07-26,2877,2877,2877,2877,2877,2877
2019-07-29,2876,2876,2876,2876,2876,2876
2019-07-30,2875,2875,2875,2875,2875,2875
2019-07-31,2876,2876,2876,2876,2876,2876
2019-08-01,2871,2871,2871,2871,2871,2871
2019-08-02,2871,2871,2871,2871,2871,2871
2019-08-05,2869,2869,2869,2869,2869,2869
2019-08-06,2869,2869,2869,2869,2869,2869
2019-08-07,2873,2873,2873,2873,2873,2873
2019-08-08,2871,2871,2871,2871,2871,2871
2019-08-09,2872,2872,2872,2872,2872,2872
2019-08-12,2870,2870,2870,2870,2870,2870
2019-08-13,2869,2869,2869,2869,2869,2869
2019-08-14,2871,2871,2871,2871,2871,2871
2019-08-15,2869,2869,2869,2869,2869,2869
2019-08-16,2871,2871,2871,2871,2871,2871
2019-08-19,2875,2875,2875,2875,2875,2875
2019-08-20,2869,2869,2869,2869,2869,2869
2019-08-21,2872,2872,2872,2872,2872,2872
2019-08-22,2871,2871,2871,2871,2871,2871
2019-08-23,2870,2870,2870,2870,2870,2870
2019-08-26,2868,2868,2868,2868,2868,2868
2019-08-27,2870,2870,2870,2870,2870,2870
2019-08-28,2873,2873,2873,2873,2873,2873
2019-08-29,2868,2868,2868,2868,2868,2868
2019-08-30,2868,2868,2868,2868,2868,2868
2019-09-03,2869,2869,2869,2869,2869,2869
2019-09-04,2867,2867,2867,2867,2867,2867
2019-09-05,2867,2867,2867,2867,2867,2867
2019-09-06,2866,2866,2866,2866,2866,2866
2019-09-09,2868,2868,2868,2868,2868,2868
2019-09-10,2871,2871,2871,2871,2871,2871
2019-09-11,2866,2866,2866,2866,2866,2866
2019-09-12,2868,2868,2868,2868,2868,2868
2019-09-13,2870,2870,2870,2870,2870,2870
2019-09-16,2868,2868,2868,2868,2868,2868
2019-09-17,2875,2875,2875,2875,2875,2875
2019-09-18,2865,2865,2865,2865,2865,2865
2019-09-19,2866,2866,2866,2866,2866,2866
2019-09-20,2863,2863,2863,2863,2863,2863
2019-09-23,2861,2861,2861,2861,2861,2861
2019-09-24,2860,2860,2860,2860,2860,2860
2019-09-25,2857,2857,2857,2857,2857,2857
2019-09-26,2857,2857,2857,2857,2857,2857
2019-09-27,2859,2859,2859,2859,2859,2859
2019-09-30,2856,2856,2856,2856,2856,2856
2019-10-01,2853,2853,2853,2853,2853,2853
2019-10-02,2854,2854,2854,2854,2854,2854
2019-10-03,2851,2851,2851,2851,2851,2851
2019-10-04,2855,2855,2855,2855,2855,2855
2019-10-07,2855,2855,2855,2855,2855,2855
2019-10-08,2855,2855,2855,2855,2855,2855
2019-10-09,2853,2853,2853,2853,2853,2853
2019-10-10,2853,2853,2853,2853,2853,2853
2019-10-11,2847,2847,2847,2847,2847,2847
2019-10-14,2846,2846,2846,2846,2846,2846
2019-10-15,2847,2847,2847,2847,2847,2847
2019-10-16,2849,2849,2849,2849,2849,2849
2019-10-17,2850,2850,2850,2850,2850,2850
2019-10-18,2842,2842,2842,2842,2842,2842
2019-10-21,2846,2846,2846,2846,2846,2846
2019-10-22,2843,2843,2843,2843,2843,2843
2019-10-23,2842,2842,2842,2842,2842,2842
2019-10-24,2845,2845,2845,2845,2845,2845
2019-10-25,2841,2841,2841,2841,2841,2841
2019-10-28,2843,2843,2843,2843,2843,2843
2019-10-29,2845,2845,2845,2845,2845,2845
2019-10-30,2840,2840,2840,2840,2840,2840
2019-10-31,2844,2844,2844,2844,2844,2844
2019-11-01,2836,2836,2836,2836,2836,2836
2019-11-04,2839,2839,2839,2839,2839,2839
2019-11-05,2839,2839,2839,2839,2839,2839
2019-11-06,2839,2839,2839,2839,2839,2839
2019-11-07,2840,2840,2840,2840,2840,2840
2019-11-08,2834,2834,2834,2834,2834,2834
2019-11-11,2839,2839,2839,2839,2839,2839
2019-11-12,2836,2836,2836,2836,2836,2836
2019-11-13,2834,2834,2834,2834,2834,2834
2019-11-14,2837,2837,2837,2837,2837,2837
2019-11-15,2837,2837,2837,2837,2837,2837
2019-11-18,2838,2838,2838,2838,2838,2838
2019-11-19,2837,2837,2837,2837,2837,2837
2019-11-20,2838,2838,2838,2838,2838,2838
2019-11-21,2838,2838,2838,2838,2838,2838
2019-11-22,2836,2836,2836,2836,2836,2836
2019-11-25,2837,2837,2837,2837,2837,2837
2019-11-26,2836,2836,2836,2836,2836,2836
2019-11-27,2834,2834,2834,2834,2834,2834
2019-11-29,2833,2833,2833,2833,2833,2833
2019-12-02,2833,2833,2833,2833,2833,2833
2019-12-03,2831,2831,2831,2831,2831,2831
2019-12-04,2834,2834,2834,2834,2834,2834
2019-12-05,2829,2829,2829,2829,2829,2829
2019-12-06,2832,2832,2832,2832,2832,2832
2019-12-09,2834,2834,2834,2834,2834,2834
2019-12-10,2830,2830,2830,2830,2830,2830
2019-12-11,2828,2828,2828,2828,2828,2828
2019-12-12,2828,2828,2828,2828,2828,2828
2019-12-13,2826,2826,2826,2826,2826,2826
2019-12-16,2831,2831,2831,2831,2831,2831
2019-12-17,2826,2826,2826,2826,2826,2826
2019-12-18,2831,2831,2831,2831,2831,2831
2019-12-19,2829,2829,2829,2829,2829,2829
2019-12-20,2828,2828,2828,2828,2828,2828
2019-12-23,2826,2826,2826,2826,2826,2826
2019-12-24,2822,2822,2822,2822,2822,2822
2019-12-26,2824,2824,2824,2824,2824,2824
2019-12-27,2825,2825,2825,2825,2825,2825
2019-12-30,2823,2823,2823,2823,2823,2823
2019-12-31,2826,2826,2826,2826,2826,2826
2020-01-02,2939,2939,2939,2939,2939,2939
2020-01-03,2940,2940,2940,2940,2940,2940
2020-01-06,2941,2941,2941,2941,2941,2941
2020-01-07,2940,2940,2940,2940,2940,2940
2020-01-08,2940,2940,2940,2940,2940,2940
2020-01-09,2938,2938,2938,2938,2938,2938
2020-01-10,2939,2939,2939,2939,2939,2939
2020-01-13,2938,2938,2938,2938,2938,2938
2020-01-14,2937,2937,2937,2937,2937,2937
2020-01-15,2937,2937,2937,2937,2937,2937
2020-01-16,2934,2934,2934,2934,2934,2934
2020-01-17,2934,2934,2934,2934,2934,2934
2020-01-21,2934,2934,2934,2934,2934,2934
2020-01-22,2934,2934,2934,2934,2934,2934
2020-01-23,2933,2933,2933,2933,2933,2933
2020-01-24,2931,2931,2931,2931,2931,2931
2020-01-27,2931,2931,2931,2931,2931,2931
2020-01-28,2932,2932,2932,2932,2932,2932
2020-01-29,2931,2931,2931,2931,2931,2931
2020-01-30,2933,2933,2933,2933,2933,2933
2020-01-31,2929,2929,2929,2929,2929,2929
2020-02-03,2929,2929,2929,2929,2929,2929
2020-02-04,2929,2929,2929,2929,2929,2929
2020-02-05,2931,2931,2931,2931,2931,2931
2020-02-06,2925,2925,2925,2925,2925,2925
2020-02-07,2927,2927,2927,2927,2927,2927
2020-02-10,2929,2929,2929,2929,2929,2929
2020-02-11,2921,2921,2921,2921,2921,2921
2020-02-12,2926,2926,2926,2926,2926,2926
2020-02-13,2925,2925,2925,2925,2925,2925
2020-02-14,2923,2923,2923,2923,2923,2923
2020-02-18,2921,2921,2921,2921,2921,2921
2020-02-19,2925,2925,2925,2925,2925,2925
2020-02-20,2922,2922,2922,2922,2922,2922
2020-02-21,2924,2924,2924,2924,2924,2924
2020-02-24,2928,2928,2928,2928,2928,2928
2020-02-25,2922,2922,2922,2922,2922,2922
2020-02-26,2922,2922,2922,2922,2922,2922
2020-02-27,2926,2926,2926,2926,2926,2926
2020-02-28,2924,2924,2924,2924,2924,2924
2020-03-02,2923,2923,2923,2923,2923,2923
2020-03-03,2926,2926,2926,2926,2926,2926
2020-03-04,2922,2922,2922,2922,2922,2922
2020-03-05,2924,2924,2924,2924,2924,2924
2020-03-06,2925,2925,2925,2925,2925,2925
2020-03-09,2921,2921,2921,2921,2921,2921
2020-03-10,2924,2924,2924,2924,2924,2924
2020-03-11,2925,2925,2925,2925,2925,2925
2020-03-12,2924,2924,2924,2924,2924,2924
2020-03-13,2922,2922,2922,2922,2922,2922
2020-03-16,2923,2923,2923,2923,2923,2923
2020-03-17,2922,2922,2922,2922,2922,2922
2020-03-18,2921,2921,2921,2921,2921,2921
2020-03-19,2920,2920,2920,2920,2920,2920
2020-03-20,2919,2919,2919,2919,2919,2919
2020-03-23,2921,2921,2921,2921,2921,2921
2020-03-24,2919,2919,2919,2919,2919,2919
2020-03-25,2920,2920,2920,2920,2920,2920
2020-03-26,2920,2920,2920,2920,2920,2920
2020-03-27,2919,2919,2919,2919,2919,2919
2020-03-30,2915,2915,2915,2915,2915,2915
2020-03-31,2917,2917,2917,2917,2917,2917
2020-04-01,2914,2914,2914,2914,2914,2914
2020-04-02,2914,2914,2914,2914,2914,2914
2020-04-03,2913,2913,2913,2913,2913,2913
2020-04-06,2913,2913,2913,2913,2913,2913
2020-04-07,2911,2911,2911,2911,2911,2911
2020-04-08,2914,2914,2914,2914,2914,2914
2020-04-09,2910,2910,2910,2910,2910,2910
2020-04-13,2910,2910,2910,2910,2910,2910
2020-04-14,2912,2912,2912,2912,2912,2912
2020-04-15,2910,2910,2910,2910,2910,2910
2020-04-16,2911,2911,2911,2911,2911,2911
2020-04-17,2909,2909,2909,2909,2909,2909
2020-04-20,2908,2908,2908,2908,2908,2908
2020-04-21,2907,2907,2907,2907,2907,2907
2020-04-22,2909,2909,2909,2909,2909,2909
2020-04-23,2909,2909,2909,2909,2909,2909
2020-04-24,2909,2909,2909,2909,2909,2909
2020-04-27,2908,2908,2908,2908,2908,2908
2020-04-28,2910,2910,2910,2910,2910,2910
2020-04-29,2910,2910,2910,2910,2910,2910
2020-04-30,2909,2909,2909,2909,2909,2909
2020-05-01,2907,2907,2907,2907,2907,2907
2020-05-04,2908,2908,2908,2908,2908,2908
2020-05-05,2907,2907,2907,2907,2907,2907
2020-05-06,2906,2906,2906,2906,2906,2906
2020-05-07,2904,2904,2904,2904,2904,2904
2020-05-08,2908,2908,2908,2908,2908,2908
2020-05-11,2905,2905,2905,2905,2905,2905
2020-05-12,2905,2905,2905,2905,2905,2905
2020-05-13,2904,2904,2904,2904,2904,2904
2020-05-14,2907,2907,2907,2907,2907,2907
2020-05-15,2904,2904,2904,2904,2904,2904
2020-05-18,2905,2905,2905,2905,2905,2905
2020-05-19,2905,2905,2905,2905,2905,2905
2020-05-20,2904,2904,2904,2904,2904,2904
2020-05-21,2903,2903,2903,2903,2903,2903
2020-05-22,2904,2904,2904,2904,2904,2904
2020-05-26,2904,2904,2904,2904,2904,2904
2020-05-27,2905,2905,2905,2905,2905,2905
2020-05-28,2906,2906,2906,2906,2906,2906
2020-05-29,2903,2903,2903,2903,2903,2903
2020-06-01,2903,2903,2903,2903,2903,2903
2020-06-02,2900,2900,2900,2900,2900,2900
2020-06-03,2900,2900,2900,2900,2900,2900
2020-06-04,2900,2900,2900,2900,2900,2900
2020-06-05,2902,2902,2902,2902,2902,2902
2020-06-08,2900,2900,2900,2900,2900,2900
2020-06-09,2900,2900,2900,2900,2900,2900
2020-06-10,2900,2900,2900,2900,2900,2900
2020-06-11,2899,2899,2899,2899,2899,2899
2020-06-12,2898,2898,2898,2898,2898,2898
2020-06-15,2899,2899,2899,2899,2899,2899
2020-06-16,2899,2899,2899,2899,2899,2899
2020-06-17,2900,2900,2900,2900,2900,2900
2020-06-18,2898,2898,2898,2898,2898,2898
2020-06-19,2901,2901,2901,2901,2901,2901
2020-06-22,2898,2898,2898,2898,2898,2898
2020-06-23,2900,2900,2900,2900,2900,2900
2020-06-24,2897,2897,2897,2897,2897,2897
2020-06-25,2896,2896,2896,2896,2896,2896
2020-06-26,2899,2899,2899,2899,2899,2899
2020-06-29,2896,2896,2896,2896,2896,2896
2020-06-30,2894,2894,2894,2894,2894,2894
2020-07-01,2891,2891,2891,2891,2891,2891
2020-07-02,2892,2892,2892,2892,2892,2892
2020-07-06,2889,2889,2889,2889,2889,2889
2020-07-07,2892,2892,2892,2892,2892,2892
2020-07-08,2890,2890,2890,2890,2890,2890
2020-07-09,2891,2891,2891,2891,2891,2891
2020-07-10,2892,2892,2892,2892,2892,2892
2020-07-13,2892,2892,2892,2892,2892,2892
2020-07-14,2891,2891,2891,2891,2891,2891
2020-07-15,2891,2891,2891,2891,2891,2891
2020-07-16,2890,2890,2890,2890,2890,2890
2020-07-17,2894,2894,2894,2894,2894,2894
2020-07-20,2891,2891,2891,2891,2891,2891
2020-07-21,2892,2892,2892,2892,2892,2892
2020-07-22,2894,2894,2894,2894,2894,2894
2020-07-23,2889,2889,2889,2889,2889,2889
2020-07-24,2889,2889,2889,2889,2889,2889
2020-07-27,2893,2893,2893,2893,2893,2893
2020-07-28,2892,2892,2892,2892,2892,2892
2020-07-29,2889,2889,2889,2889,2889,2889
2020-07-30,2892,2892,2892,2892,2892,2892
2020-07-31,2892,2892,2892,2892,2892,2892
2020-08-03,2887,2887,2887,2887,2887,2887
2020-08-04,2891,2891,2891,2891,2891,2891
2020-08-05,2889,2889,2889,2889,2889,2889
2020-08-06,2887,2887,2887,2887,2887,2887
2020-08-07,2891,2891,2891,2891,2891,2891
2020-08-10,2890,2890,2890,2890,2890,2890
2020-08-11,2890,2890,2890,2890,2890,2890
2020-08-12,2890,2890,2890,2890,2890,2890
2020-08-13,2891,2891,2891,2891,2891,2891
2020-08-14,2890,2890,2890,2890,2890,2890
2020-08-17,2887,2887,2887,2887,2887,2887
2020-08-18,2886,2886,2886,2886,2886,2886
2020-08-19,2885,2885,2885,2885,2885,2885
2020-08-20,2886,2886,2886,2886,2886,2886
2020-08-21,2886,2886,2886,2886,2886,2886
2020-08-24,2885,2885,2885,2885,2885,2885
2020-08-25,2887,2887,2887,2887,2887,2887
2020-08-26,2885,2885,2885,2885,2885,2885
2020-08-27,2883,2883,2883,2883,2883,2883
2020-08-28,2885,2885,2885,2885,2885,2885
2020-08-31,2886,2886,2886,2886,2886,2886
2020-09-01,2885,2885,2885,2885,2885,2885
2020-09-02,2885,2885,2885,2885,2885,2885
2020-09-03,2885,2885,2885,2885,2885,2885
2020-09-04,2883,2883,2883,2883,2883,2883
2020-09-08,2883,2883,2883,2883,2883,2883
2020-09-09,2880,2880,2880,2880,2880,2880
2020-09-10,2885,2885,2885,2885,2885,2885
2020-09-11,2883,2883,2883,2883,2883,2883
2020-09-14,2885,2885,2885,2885,2885,2885
2020-09-15,2885,2885,2885,2885,2885,2885
2020-09-16,2884,2884,2884,2884,2884,2884
2020-09-17,2884,2884,2884,2884,2884,2884
2020-09-18,2886,2886,2886,2886,2886,2886
2020-09-21,2885,2885,2885,2885,2885,2885
2020-09-22,2885,2885,2885,2885,2885,2885
2020-09-23,2885,2885,2885,2885,2885,2885
2020-09-24,2883,2883,2883,2883,2883,2883
2020-09-25,2884,2884,2884,2884,2884,2884
2020-09-28,2886,2886,2886,2886,2886,2886
2020-09-29,2880,2880,2880,2880,2880,2880
2020-09-30,2882,2882,2882,2882,2882,2882
2020-10-01,2881,2881,2881,2881,2881,2881
2020-10-02,2876,2876,2876,2876,2876,2876
2020-10-05,2878,2878,2878,2878,2878,2878
2020-10-06,2878,2878,2878,2878,2878,2878
2020-10-07,2879,2879,2879,2879,2879,2879
2020-10-08,2874,2874,2874,2874,2874,2874
2020-10-09,2874,2874,2874,2874,2874,2874
2020-10-12,2870,2870,2870,2870,2870,2870
2020-10-13,2865,2865,2865,2865,2865,2865
2020-10-14,2871,2871,2871,2871,2871,2871
2020-10-15,2866,2866,2866,2866,2866,2866
2020-10-16,2866,2866,2866,2866,2866,2866
2020-10-19,2869,2869,2869,2869,2869,2869
2020-10-20,2865,2865,2865,2865,2865,2865
2020-10-21,2867,2867,2867,2867,2867,2867
2020-10-22,2868,2868,2868,2868,2868,2868
2020-10-23,2862,2862,2862,2862,2862,2862
2020-10-26,2864,2864,2864,2864,2864,2864
2020-10-27,2864,2864,2864,2864,2864,2864
2020-10-28,2870,2870,2870,2870,2870,2870
2020-10-29,2864,2864,2864,2864,2864,2864
2020-10-30,2865,2865,2865,2865,2865,2865
2020-11-02,2864,2864,2864,2864,2864,2864
2020-11-03,2863,2863,2863,2863,2863,2863
2020-11-04,2866,2866,2866,2866,2866,2866
2020-11-05,2863,2863,2863,2863,2863,2863
2020-11-06,2861,2861,2861,2861,2861,2861
2020-11-09,2864,2864,2864,2864,2864,2864
2020-11-10,2864,2864,2864,2864,2864,2864
2020-11-11,2862,2862,2862,2862,2862,2862
2020-11-12,2860,2860,2860,2860,2860,2860
2020-11-13,2862,2862,2862,2862,2862,2862
2020-11-16,2861,2861,2861,2861,2861,2861
2020-11-17,2858,2858,2858,2858,2858,2858
2020-11-18,2857,2857,2857,2857,2857,2857
2020-11-19,2861,2861,2861,2861,2861,2861
2020-11-20,2856,2856,2856,2856,2856,2856
2020-11-23,2859,2859,2859,2859,2859,2859
2020-11-24,2858,2858,2858,2858,2858,2858
2020-11-25,2858,2858,2858,2858,2858,2858
2020-11-27,2858,2858,2858,2858,2858,2858
2020-11-30,2860,2860,2860,2860,2860,2860
2020-12-01,2854,2854,2854,2854,2854,2854
2020-12-02,2856,2856,2856,2856,2856,2856
2020-12-03,2856,2856,2856,2856,2856,2856
2020-12-04,2856,2856,2856,2856,2856,2856
2020-12-07,2855,2855,2855,2855,2855,2855
2020-12-08,2854,2854,2854,2854,2854,2854
2020-12-09,2854,2854,2854,2854,2854,2854
2020-12-10,2853,2853,2853,2853,2853,2853
2020-12-11,2851,2851,2851,2851,2851,2851
2020-12-14,2855,2855,2855,2855,2855,2855
2020-12-15,2854,2854,2854,2854,2854,2854
2020-12-16,2854,2854,2854,2854,2854,2854
2020-12-17,2852,2852,2852,2852,2852,2852
2020-12-18,2852,2852,2852,2852,2852,2852
2020-12-21,2853,2853,2853,2853,2853,2853
2020-12-22,2851,2851,2851,2851,2851,2851
2020-12-23,2852,2852,2852,2852,2852,2852
2020-12-24,2851,2851,2851,2851,2851,2851
2020-12-28,2852,2852,2852,2852,2852,2852
2020-12-29,2851,2851,2851,2851,2851,2851
2020-12-30,2851,2851,2851,2851,2851,2851
2020-12-31,2850,2850,2850,2850,2850,2850
2021-01-04,2962,2962,2962,2962,2962,2962
2021-01-05,2962,2962,2962,2962,2962,2962
2021-01-06,2965,2965,2965,2965,2965,2965
2021-01-07,2963,2963,2963,2963,2963,2963
2021-01-08,2964,2964,2964,2964,2964,2964
2021-01-11,2961,2961,2961,2961,2961,2961
2021-01-12,2959,2959,2959,2959,2959,2959
2021-01-13,2959,2959,2959,2959,2959,2959
2021-01-14,2960,2960,2960,2960,2960,2960
2021-01-15,2957,2957,2957,2957,2957,2957
2021-01-19,2959,2959,2959,2959,2959,2959
2021-01-20,2959,2959,2959,2959,2959,2959
2021-01-21,2957,2957,2957,2957,2957,2957
2021-01-22,2955,2955,2955,2955,2955,2955
2021-01-25,2958,2958,2958,2958,2958,2958
2021-01-26,2956,2956,2956,2956,2956,2956
2021-01-27,2958,2958,2958,2958,2958,2958
2021-01-28,2958,2958,2958,2958,2958,2958
2021-01-29,2955,2955,2955,2955,2955,2955
2021-02-01,2955,2955,2955,2955,2955,2955
2021-02-02,2955,2955,2955,2955,2955,2955
2021-02-03,2955,2955,2955,2955,2955,2955
2021-02-04,2959,2959,2959,2959,2959,2959
2021-02-05,2955,2955,2955,2955,2955,2955
2021-02-08,2958,2958,2958,2958,2958,2958
2021-02-09,2955,2955,2955,2955,2955,2955
2021-02-10,2956,2956,2956,2956,2956,2956
2021-02-11,2954,2954,2954,2954,2954,2954
2021-02-12,2953,2953,2953,2953,2953,2953
2021-02-16,2954,2954,2954,2954,2954,2954
2021-02-17,2951,2951,2951,2951,2951,2951
2021-02-18,2952,2952,2952,2952,2952,2952
2021-02-19,2951,2951,2951,2951,2951,2951
2021-02-22,2950,2950,2950,2950,2950,2950
2021-02-23,2949,2949,2949,2949,2949,2949
2021-02-24,2953,2953,2953,2953,2953,2953
2021-02-25,2950,2950,2950,2950,2950,2950
2021-02-26,2951,2951,2951,2951,2951,2951
2021-03-01,2951,2951,2951,2951,2951,2951
2021-03-02,2948,2948,2948,2948,2948,2948
2021-03-03,2946,2946,2946,2946,2946,2946
2021-03-04,2951,2951,2951,2951,2951,2951
2021-03-05,2950,2950,2950,2950,2950,2950
2021-03-08,2952,2952,2952,2952,2952,2952
2021-03-09,2951,2951,2951,2951,2951,2951
2021-03-10,2952,2952,2952,2952,2952,2952
2021-03-11,2951,2951,2951,2951,2951,2951
2021-03-12,2951,2951,2951,2951,2951,2951
2021-03-15,2948,2948,2948,2948,2948,2948
2021-03-16,2949,2949,2949,2949,2949,2949
2021-03-17,2949,2949,2949,2949,2949,2949
2021-03-18,2950,2950,2950,2950,2950,2950
2021-03-19,2950,2950,2950,2950,2950,2950
2021-03-22,2947,2947,2947,2947,2947,2947
2021-03-23,2948,2948,2948,2948,2948,2948
2021-03-24,2950,2950,2950,2950,2950,2950
2021-03-25,2948,2948,2948,2948,2948,2948
2021-03-26,2946,2946,2946,2946,2946,2946
2021-03-29,2949,2949,2949,2949,2949,2949
2021-03-30,2945,2945,2945,2945,2945,2945
2021-03-31,2947,2947,2947,2947,2947,2947
2021-04-01,2949,2949,2949,2949,2949,2949
2021-04-05,2948,2948,2948,2948,2948,2948
2021-04-06,2945,2945,2945,2945,2945,2945
2021-04-07,2943,2943,2943,2943,2943,2943
2021-04-08,2946,2946,2946,2946,2946,2946
2021-04-09,2944,2944,2944,2944,2944,2944
2021-04-12,2945,2945,2945,2945,2945,2945
2021-04-13,2944,2944,2944,2944,2944,2944
2021-04-14,2947,2947,2947,2947,2947,2947
2021-04-15,2945,2945,2945,2945,2945,2945
2021-04-16,2942,2942,2942,2942,2942,2942
2021-04-19,2940,2940,2940,2940,2940,2940
2021-04-20,2940,2940,2940,2940,2940,2940
2021-04-21,2938,2938,2938,2938,2938,2938
2021-04-22,2938,2938,2938,2938,2938,2938
2021-04-23,2937,2937,2937,2937,2937,2937
2021-04-26,2940,2940,2940,2940,2940,2940
2021-04-27,2936,2936,2936,2936,2936,2936
2021-04-28,2936,2936,2936,2936,2936,2936
2021-04-29,2934,2934,2934,2934,2934,2934
2021-04-30,2936,2936,2936,2936,2936,2936
2021-05-03,2936,2936,2936,2936,2936,2936
2021-05-04,2934,2934,2934,2934,2934,2934
2021-05-05,2935,2935,2935,2935,2935,2935
2021-05-06,2933,2933,2933,2933,2933,2933
2021-05-07,2934,2934,2934,2934,2934,2934
2021-05-10,2930,2930,2930,2930,2930,2930
2021-05-11,2934,2934,2934,2934,2934,2934
2021-05-12,2935,2935,2935,2935,2935,2935
2021-05-13,2932,2932,2932,2932,2932,2932
2021-05-14,2930,2930,2930,2930,2930,2930
2021-05-17,2929,2929,2929,2929,2929,2929
2021-05-18,2930,2930,2930,2930,2930,2930
2021-05-19,2932,2932,2932,2932,2932,2932
2021-05-20,2930,2930,2930,2930,2930,2930
2021-05-21,2929,2929,2929,2929,2929,2929
2021-05-24,2926,2926,2926,2926,2926,2926
2021-05-25,2928,2928,2928,2928,2928,2928
2021-05-26,2926,2926,2926,2926,2926,2926
2021-05-27,2924,2924,2924,2924,2924,2924
2021-05-28,2927,2927,2927,2927,2927,2927
2021-06-01,2926,2926,2926,2926,2926,2926
2021-06-02,2923,2923,2923,2923,2923,2923
2021-06-03,2923,2923,2923,2923,2923,2923
2021-06-04,2921,2921,2921,2921,2921,2921
2021-06-07,2920,2920,2920,2920,2920,2920
2021-06-08,2920,2920,2920,2920,2920,2920
2021-06-09,2920,2920,2920,2920,2920,2920
2021-06-10,2921,2921,2921,2921,2921,2921
2021-06-11,2922,2922,2922,2922,2922,2922
2021-06-14,2919,2919,2919,2919,2919,2919
2021-06-15,2918,2918,2918,2918,2918,2918
2021-06-16,2919,2919,2919,2919,2919,2919
2021-06-17,2919,2919,2919,2919,2919,2919
2021-06-18,2917,2917,2917,2917,2917,2917
2021-06-21,2917,2917,2917,2917,2917,2917
2021-06-22,2916,2916,2916,2916,2916,2916
2021-06-23,2916,2916,2916,2916,2916,2916
2021-06-24,2918,2918,2918,2918,2918,2918
2021-06-25,2916,2916,2916,2916,2916,2916
2021-06-28,2915,2915,2915,2915,2915,2915
2021-06-29,2917,2917,2917,2917,2917,2917
2021-06-30,2915,2915,2915,2915,2915,2915
2021-07-01,2912,2912,2912,2912,2912,2912
2021-07-02,2911,2911,2911,2911,2911,2911
2021-07-06,2913,2913,2913,2913,2913,2913
2021-07-07,2913,2913,2913,2913,2913,2913
2021-07-08,2913,2913,2913,2913,2913,2913
2021-07-09,2912,2912,2912,2912,2912,2912
2021-07-12,2912,2912,2912,2912,2912,2912
2021-07-13,2912,2912,2912,2912,2912,2912
2021-07-14,2913,2913,2913,2913,2913,2913
2021-07-15,2909,2909,2909,2909,2909,2909
2021-07-16,2912,2912,2912,2912,2912,2912
2021-07-19,2909,2909,2909,2909,2909,2909
2021-07-20,2913,2913,2913,2913,2913,2913
2021-07-21,2910,2910,2910,2910,2910,2910
2021-07-22,2908,2908,2908,2908,2908,2908
2021-07-23,2902,2902,2902,2902,2902,2902
2021-07-26,2905,2905,2905,2905,2905,2905
2021-07-27,2905,2905,2905,2905,2905,2905
2021-07-28,2901,2901,2901,2901,2901,2901
2021-07-29,2901,2901,2901,2901,2901,2901
2021-07-30,2906,2906,2906,2906,2906,2906
