date,State0,State1,State2,Comp#,AverageState,S0Percent,S1Percent,S2Percent
2005-01-04,659,886,747,2292,1.0383944153577662,0.287521815008726,0.3865619546247818,0.32591623036649214
2005-01-05,653,884,758,2295,1.0457516339869282,0.2845315904139434,0.3851851851851852,0.33028322440087143
2005-01-06,645,893,755,2293,1.0479720889664195,0.28129088530309637,0.3894461404273877,0.3292629742695159
2005-01-07,641,891,760,2292,1.0519197207678883,0.27966841186736474,0.3887434554973822,0.33158813263525305
2005-01-10,635,900,759,2294,1.054054054054054,0.27680906713164777,0.3923278116826504,0.3308631211857018
2005-01-11,636,899,758,2293,1.0532054077627562,0.2773658962058439,0.39206279982555603,0.33057130396860007
2005-01-12,634,896,763,2293,1.0562581770606192,0.27649367640645445,0.39075447012647185,0.3327518534670737
2005-01-13,647,890,755,2292,1.0471204188481675,0.2822862129144852,0.38830715532286214,0.3294066317626527
2005-01-14,655,891,748,2294,1.0405405405405406,0.2855274629468178,0.3884045335658239,0.3260680034873583
2005-01-18,647,888,760,2295,1.0492374727668845,0.281917211328976,0.3869281045751634,0.3311546840958606
2005-01-19,652,888,752,2292,1.043630017452007,0.2844677137870855,0.387434554973822,0.32809773123909247
2005-01-20,650,900,743,2293,1.0405582206716093,0.28347143480157,0.39249890972525076,0.32402965547317925
2005-01-21,646,915,732,2293,1.0375054513737463,0.2817269952027911,0.3990405582206716,0.31923244657653727
2005-01-24,652,898,740,2290,1.0384279475982532,0.2847161572052402,0.3921397379912664,0.3231441048034934
2005-01-25,664,898,729,2291,1.0283718900043648,0.2898297686599738,0.39196857267568747,0.3182016586643387
2005-01-26,685,891,717,2293,1.0139555167902312,0.2987352812908853,0.3885739206279983,0.31269079808111644
2005-01-27,685,897,708,2290,1.0100436681222706,0.29912663755458513,0.39170305676855893,0.3091703056768559
2005-01-28,690,900,699,2289,1.0039318479685453,0.30144167758846657,0.3931847968545216,0.3053735255570118
2005-01-31,816,1027,805,2648,0.995845921450151,0.3081570996978852,0.3878398791540785,0.30400302114803623
2005-02-01,818,1029,800,2647,0.9931998488855308,0.309029089535323,0.3887419720438232,0.3022289384208538
2005-02-02,825,1032,792,2649,0.9875424688561721,0.3114382785956965,0.3895809739524349,0.29898074745186864
2005-02-03,829,1019,799,2647,0.988666414809218,0.31318473743860975,0.38496411031356254,0.3018511522478277
2005-02-04,838,1021,791,2650,0.9822641509433963,0.31622641509433963,0.38528301886792454,0.2984905660377358
2005-02-07,846,1015,784,2645,0.9765595463137996,0.31984877126654065,0.3837429111531191,0.29640831758034025
2005-02-08,836,1024,784,2644,0.9803328290468987,0.3161875945537065,0.38729198184568836,0.29652042360060515
2005-02-09,820,1009,815,2644,0.9981089258698941,0.3101361573373676,0.38161875945537066,0.30824508320726174
2005-02-10,823,1001,821,2645,0.9992438563327032,0.3111531190926276,0.3784499054820416,0.3103969754253308
2005-02-11,815,1013,821,2649,1.0022650056625142,0.3076632691581729,0.38240845602114004,0.3099282748206871
2005-02-14,823,1008,812,2643,0.9958380628074158,0.3113885735906167,0.3813847900113507,0.30722663639803255
2005-02-15,834,1011,805,2650,0.989056603773585,0.31471698113207547,0.38150943396226417,0.30377358490566037
2005-02-16,824,1014,808,2646,0.9939531368102796,0.31141345427059713,0.3832199546485261,0.30536659108087677
2005-02-17,821,1011,813,2645,0.9969754253308128,0.3103969754253308,0.3822306238185255,0.3073724007561437
2005-02-18,825,1008,812,2645,0.9950850661625709,0.31190926275992437,0.38109640831758035,0.3069943289224953
2005-02-22,807,1014,825,2646,1.0068027210884354,0.30498866213151926,0.3832199546485261,0.31179138321995464
2005-02-23,797,1031,817,2645,1.007561436672968,0.3013232514177694,0.3897920604914934,0.3088846880907372
2005-02-24,794,1027,825,2646,1.0117157974300832,0.3000755857898715,0.3881330309901738,0.31179138321995464
2005-02-25,795,1028,819,2642,1.0090840272520818,0.3009084027252082,0.3890991672975019,0.30999242997728993
2005-02-28,789,1030,827,2646,1.0143613000755858,0.2981859410430839,0.3892668178382464,0.3125472411186697
2005-03-01,785,1035,824,2644,1.014750378214826,0.29689863842662634,0.3914523449319213,0.31164901664145234
2005-03-02,791,1030,824,2645,1.012476370510397,0.299054820415879,0.389413988657845,0.311531190926276
2005-03-03,797,1034,812,2643,1.0056753688989784,0.3015512674990541,0.39122209610291336,0.30722663639803255
2005-03-04,809,1037,798,2644,0.995839636913767,0.30597579425113464,0.3922087745839637,0.30181543116490167
2005-03-07,810,1039,797,2646,0.9950869236583523,0.30612244897959184,0.3926681783824641,0.30120937263794406
2005-03-08,818,1034,794,2646,0.9909297052154195,0.309145880574452,0.3907785336356765,0.3000755857898715
2005-03-09,817,1036,785,2638,0.9878695981804397,0.30970432145564825,0.39272175890826383,0.2975739196360879
2005-03-10,808,1041,791,2640,0.993560606060606,0.30606060606060603,0.39431818181818185,0.2996212121212121
2005-03-11,813,1045,784,2642,0.9890234670704012,0.3077214231642695,0.3955336866010598,0.2967448902346707
2005-03-14,822,1034,787,2643,0.9867574725690503,0.31101021566401815,0.39122209610291336,0.2977676882330685
2005-03-15,814,1040,790,2644,0.9909228441754917,0.30786686838124055,0.39334341906202724,0.2987897125567322
2005-03-16,830,1035,779,2644,0.9807110438729199,0.31391830559757944,0.3914523449319213,0.29462934947049924
2005-03-17,830,1030,782,2642,0.9818319454958365,0.3141559424678274,0.3898561695685087,0.2959878879636639
2005-03-18,808,1053,784,2645,0.9909262759924385,0.3054820415879017,0.39810964083175804,0.29640831758034025
2005-03-21,817,1054,776,2647,0.9845107669059312,0.30865130336229696,0.3981866263694749,0.29316207026822816
2005-03-22,801,1049,791,2641,0.9962135554714123,0.3032942067398713,0.39719803104884516,0.2995077622112836
2005-03-23,801,1042,798,2641,0.9988640666414237,0.3032942067398713,0.3945475198788338,0.302158273381295
2005-03-24,805,1052,784,2641,0.9920484664899659,0.30480878455130633,0.3983339644074214,0.29685725104127225
2005-03-28,802,1049,790,2641,0.9954562665656949,0.30367285119273,0.39719803104884516,0.2991291177584248
2005-03-29,785,1050,804,2639,1.0071996968548693,0.29746115953012503,0.3978779840848806,0.3046608563849943
2005-03-30,785,1039,817,2641,1.0121166224914806,0.297235895494131,0.3934115865202575,0.30935251798561153
2005-03-31,786,1033,820,2639,1.0128836680560818,0.2978400909435392,0.39143615005683974,0.31072375899962107
2005-04-01,784,1026,833,2643,1.0185395384033296,0.29663261445327277,0.38819523269012485,0.31517215285660233
2005-04-04,789,1031,823,2643,1.0128641695043512,0.2985244040862656,0.39008702232311765,0.3113885735906167
2005-04-05,796,1030,811,2637,1.005688282138794,0.3018581721653394,0.3905953735305271,0.30754645430413347
2005-04-06,796,1032,811,2639,1.0056839712012127,0.30162940507768093,0.3910572186434255,0.30731337627889355
2005-04-07,795,1030,813,2638,1.0068233510235027,0.30136467020470054,0.3904473085670963,0.30818802122820316
2005-04-08,792,1034,816,2642,1.0090840272520818,0.29977289931869794,0.39137017411052233,0.30885692657077973
2005-04-11,786,1022,832,2640,1.0174242424242423,0.29772727272727273,0.38712121212121214,0.3151515151515151
2005-04-12,752,1016,869,2637,1.0443686006825939,0.28517254455821006,0.38528631020098597,0.32954114524080397
2005-04-13,744,1018,876,2638,1.050037907505686,0.28203184230477635,0.3858984078847612,0.33206974981046244
2005-04-14,728,1019,891,2638,1.0617892342683852,0.2759666413949962,0.38627748294162245,0.33775587566338133
2005-04-15,715,1009,917,2641,1.0764861794774707,0.27073078379401744,0.3820522529344945,0.3472169632714881
2005-04-18,708,999,931,2638,1.0845337376800606,0.26838514025777105,0.3786959818043973,0.35291887793783167
2005-04-19,710,1001,928,2639,1.0826070481242895,0.26904130352406214,0.3793103448275862,0.3516483516483517
2005-04-20,704,1000,932,2636,1.08649468892261,0.26707132018209406,0.37936267071320184,0.3535660091047041
2005-04-21,712,1002,921,2635,1.0793168880455408,0.2702087286527514,0.38026565464895634,0.34952561669829224
2005-04-22,715,992,928,2635,1.0808349146110057,0.2713472485768501,0.3764705882352941,0.3521821631878558
2005-04-25,722,1016,897,2635,1.0664136622390892,0.27400379506641365,0.3855787476280835,0.3404174573055028
2005-04-26,721,1022,892,2635,1.0648956356736243,0.27362428842504743,0.38785578747628086,0.3385199240986717
2005-04-27,707,1011,921,2639,1.0810913224706329,0.26790450928381965,0.38309965896172793,0.3489958317544524
2005-04-28,706,1016,913,2635,1.0785578747628084,0.2679316888045541,0.3855787476280835,0.34648956356736244
2005-04-29,711,1014,911,2636,1.0758725341426403,0.2697268588770865,0.38467374810318666,0.34559939301972686
2005-05-02,725,1030,882,2637,1.0595373530527115,0.2749336367083807,0.3905953735305271,0.33447098976109213
2005-05-03,732,1037,867,2636,1.0512139605462822,0.27769347496206376,0.3933990895295903,0.328907435508346
2005-05-04,737,1044,856,2637,1.0451270383010998,0.279484262419416,0.39590443686006827,0.32461130072051575
2005-05-05,746,1047,841,2634,1.0360668185269553,0.2832194381169324,0.39749430523917995,0.3192862566438876
2005-05-06,749,1045,839,2633,1.0341815419673377,0.28446638815039876,0.3968856817318648,0.3186479301177364
2005-05-09,758,1047,827,2632,1.0262158054711246,0.28799392097264437,0.39779635258358664,0.314209726443769
2005-05-10,757,1051,823,2631,1.025085518814139,0.2877232991258077,0.3994678829342455,0.3128088179399468
2005-05-11,771,1045,818,2634,1.0178435839028095,0.29271070615034167,0.3967350037965072,0.3105542900531511
2005-05-12,777,1032,826,2635,1.018595825426945,0.29487666034155596,0.3916508538899431,0.31347248576850095
2005-05-13,781,1023,831,2635,1.0189753320683113,0.29639468690702087,0.38823529411764707,0.31537001897533207
2005-05-16,801,1034,800,2635,0.9996204933586338,0.3039848197343453,0.3924098671726755,0.3036053130929791
2005-05-17,811,1037,787,2635,0.9908918406072106,0.3077798861480076,0.3935483870967742,0.2986717267552182
2005-05-18,823,1043,767,2633,0.978731484998101,0.3125712115457653,0.3961260919103684,0.2913026965438663
2005-05-19,844,1032,757,2633,0.9669578427649069,0.3205469046714774,0.3919483478921382,0.2875047474363844
2005-05-20,858,1027,747,2632,0.9578267477203647,0.32598784194528874,0.3901975683890577,0.2838145896656535
2005-05-23,866,1017,741,2624,0.9523628048780488,0.33003048780487804,0.3875762195121951,0.28239329268292684
2005-05-24,875,1015,741,2631,0.9490687951349297,0.33257316609654125,0.38578487267198786,0.28164196123147095
2005-05-25,873,1023,735,2631,0.9475484606613455,0.33181299885974913,0.3888255416191562,0.27936145952109465
2005-05-26,874,1027,726,2627,0.9436619718309859,0.33269889607917774,0.3909402360106585,0.2763608679101637
2005-05-27,867,1033,731,2631,0.9483086278981376,0.3295324971493729,0.3926263778031167,0.27784112504751046
2005-05-31,855,1042,732,2629,0.9532141498668696,0.3252187143400532,0.39634842145302396,0.27843286420692276
2005-06-01,840,1058,733,2631,0.959331052831623,0.31927023945267957,0.40212846826301785,0.2786012922843025
2005-06-02,835,1056,739,2630,0.9634980988593156,0.31749049429657794,0.40152091254752853,0.28098859315589353
2005-06-03,831,1057,738,2626,0.9645849200304646,0.31645087585681647,0.4025133282559025,0.28103579588728106
2005-06-06,835,1054,738,2627,0.9630757518081462,0.31785306433193755,0.4012181195279787,0.28092881614008375
2005-06-07,827,1049,752,2628,0.9714611872146118,0.3146879756468798,0.3991628614916286,0.2861491628614916
2005-06-08,824,1052,752,2628,0.9726027397260274,0.3135464231354642,0.4003044140030441,0.2861491628614916
2005-06-09,837,1033,754,2624,0.9683689024390244,0.31897865853658536,0.3936737804878049,0.28734756097560976
2005-06-10,844,1026,753,2623,0.9653069004956157,0.3217689668318719,0.3911551658406405,0.28707586732748763
2005-06-13,847,1029,750,2626,0.963061690784463,0.3225437928408225,0.39185072353389183,0.2856054836252856
2005-06-14,852,1026,749,2627,0.9607917776931861,0.32432432432432434,0.3905595736581652,0.2851161020175105
2005-06-15,842,1039,744,2625,0.9626666666666667,0.32076190476190475,0.39580952380952383,0.2834285714285714
2005-06-16,843,1035,744,2622,0.9622425629290617,0.32151029748283755,0.39473684210526316,0.2837528604118993
2005-06-17,839,1030,758,2627,0.9691663494480396,0.3193757137419109,0.39208222306813856,0.2885420631899505
2005-06-20,838,1020,764,2622,0.9717772692601068,0.31960335621662855,0.3890160183066362,0.2913806254767353
2005-06-21,845,1015,768,2628,0.9707001522070016,0.3215372907153729,0.3862252663622527,0.2922374429223744
2005-06-22,837,1013,779,2629,0.9779383796120198,0.3183720045644732,0.38531761125903385,0.29631038417649297
2005-06-23,828,1011,787,2626,0.9843869002284844,0.3153084539223153,0.384996191926885,0.2996953541507997
2005-06-24,827,1005,793,2625,0.9870476190476191,0.315047619047619,0.38285714285714284,0.3020952380952381
2005-06-27,838,1009,779,2626,0.9775323686214775,0.31911652703731913,0.3842345773038842,0.29664889565879665
2005-06-28,835,1014,774,2623,0.9767441860465116,0.3183377811666031,0.38658025162028214,0.29508196721311475
2005-06-29,844,1011,767,2622,0.9706331045003814,0.32189168573607935,0.38558352402745993,0.2925247902364607
2005-06-30,841,1009,772,2622,0.9736842105263158,0.32074752097635395,0.38482074752097634,0.2944317315026697
2005-07-01,851,1011,755,2617,0.9633167749331295,0.32518150554069547,0.38632021398547955,0.288498280473825
2005-07-05,851,1013,759,2623,0.9649256576439191,0.32443766679374764,0.3861990087685856,0.28936332443766677
2005-07-06,842,1016,767,2625,0.9714285714285714,0.32076190476190475,0.38704761904761903,0.29219047619047617
2005-07-07,831,1013,778,2622,0.9797864225781846,0.3169336384439359,0.38634630053394353,0.2967200610221205
2005-07-08,838,1013,773,2624,0.9752286585365854,0.31935975609756095,0.3860518292682927,0.29458841463414637
2005-07-11,847,1007,774,2628,0.9722222222222222,0.3222983257229833,0.3831811263318113,0.2945205479452055
2005-07-12,839,1010,776,2625,0.976,0.31961904761904764,0.38476190476190475,0.2956190476190476
2005-07-13,849,1020,755,2624,0.9641768292682927,0.3235518292682927,0.38871951219512196,0.28772865853658536
2005-07-14,826,1029,763,2618,0.9759358288770054,0.3155080213903743,0.393048128342246,0.2914438502673797
2005-07-15,837,1036,748,2621,0.9660434948492942,0.3193437619229302,0.3952689813048455,0.2853872567722243
2005-07-18,832,1044,744,2620,0.966412213740458,0.31755725190839695,0.3984732824427481,0.28396946564885495
2005-07-19,837,1046,739,2622,0.9626239511823036,0.31922196796338675,0.39893211289092295,0.2818459191456903
2005-07-20,817,1051,750,2618,0.9744079449961803,0.31207028265851794,0.4014514896867838,0.28647822765469827
2005-07-21,810,1042,768,2620,0.983969465648855,0.30916030534351147,0.3977099236641221,0.2931297709923664
2005-07-22,824,1027,765,2616,0.9774464831804281,0.3149847094801223,0.39258409785932724,0.29243119266055045
2005-07-25,824,1025,771,2620,0.9797709923664122,0.3145038167938931,0.39122137404580154,0.29427480916030535
2005-07-26,826,1016,778,2620,0.981679389312977,0.3152671755725191,0.38778625954198476,0.2969465648854962
2005-07-27,826,1000,793,2619,0.9873997709049256,0.31538755250095457,0.3818251240931653,0.3027873234058801
2005-07-28,836,996,787,2619,0.9812905689194349,0.31920580374188623,0.38029782359679265,0.3004963726613211
2005-07-29,835,1009,774,2618,0.9766997708174179,0.3189457601222307,0.3854087089381207,0.29564553093964857
2005-08-01,832,1015,762,2609,0.9731697968570333,0.3188961287849751,0.38903794557301646,0.29206592564200845
2005-08-02,830,1030,756,2616,0.9717125382262997,0.3172782874617737,0.3937308868501529,0.2889908256880734
2005-08-03,827,1034,750,2611,0.9705093833780161,0.31673688242052855,0.3960168517809268,0.2872462657985446
2005-08-04,823,1028,765,2616,0.97782874617737,0.3146024464831804,0.3929663608562691,0.29243119266055045
2005-08-05,800,1042,771,2613,0.9889016456180635,0.3061615001913509,0.3987753539992346,0.29506314580941445
2005-08-08,804,1048,759,2611,0.9827652240520873,0.30792799693603984,0.401378782075833,0.29069322098812717
2005-08-09,809,1054,751,2614,0.9778117827084928,0.3094873756694721,0.40321346595256313,0.2872991583779648
2005-08-10,802,1044,761,2607,0.9842731108553894,0.30763329497506714,0.4004602991944764,0.29190640583045646
2005-08-11,814,1042,747,2603,0.9742604686899731,0.31271609681137147,0.4003073376872839,0.2869765655013446
2005-08-12,820,1043,745,2608,0.9712423312883436,0.31441717791411045,0.3999233128834356,0.285659509202454
2005-08-15,825,1046,736,2607,0.965861143076333,0.31645569620253167,0.40122746451860375,0.2823168392788646
2005-08-16,839,1043,724,2606,0.9558710667689946,0.3219493476592479,0.4002302379125096,0.2778204144282425
2005-08-17,841,1029,730,2600,0.9573076923076923,0.32346153846153847,0.39576923076923076,0.28076923076923077
2005-08-18,855,1028,724,2607,0.9497506712696586,0.32796317606444186,0.3943229766014576,0.2777138473341005
2005-08-19,859,1029,718,2606,0.9458940905602455,0.329623944742901,0.3948580199539524,0.27551803530314656
2005-08-22,859,1035,714,2608,0.9444018404907976,0.3293711656441718,0.3968558282208589,0.2737730061349693
2005-08-23,851,1028,728,2607,0.952819332566168,0.32642884541618716,0.3943229766014576,0.2792481779823552
2005-08-24,826,1039,739,2604,0.966589861751152,0.3172043010752688,0.3990015360983103,0.2837941628264209
2005-08-25,832,1035,739,2606,0.9643131235610131,0.3192632386799693,0.3971603990790484,0.28357636224098237
2005-08-26,823,1037,743,2603,0.9692662312716097,0.3161736457933154,0.3983864771417595,0.2854398770649251
2005-08-29,817,1030,756,2603,0.9765655013446024,0.31386861313868614,0.3956972723780254,0.2904341144832885
2005-08-30,813,1029,760,2602,0.9796310530361261,0.3124519600307456,0.3954650269023828,0.2920830130668716
2005-08-31,813,1030,762,2605,0.9804222648752399,0.31209213051823415,0.39539347408829173,0.29251439539347407
2005-09-01,812,1033,759,2604,0.9796466973886329,0.3118279569892473,0.3966973886328725,0.29147465437788017
2005-09-02,828,1018,756,2602,0.9723289777094543,0.31821675634127594,0.39123750960799386,0.2905457340507302
2005-09-06,821,1019,762,2602,0.9773251345119139,0.31552651806302845,0.3916218293620292,0.29285165257494233
2005-09-07,823,1016,761,2600,0.9761538461538461,0.31653846153846155,0.39076923076923076,0.2926923076923077
2005-09-08,823,1027,747,2597,0.9707354639969196,0.31690412013862146,0.3954562957258375,0.287639584135541
2005-09-09,832,1023,741,2596,0.9649460708782742,0.3204930662557781,0.3940677966101695,0.2854391371340524
2005-09-12,825,1029,740,2594,0.9672320740169622,0.31804163454124906,0.3966846569005397,0.28527370855821127
2005-09-13,818,1038,741,2597,0.9703504043126685,0.3149788217173662,0.3996919522525991,0.28532922603003463
2005-09-14,817,1029,752,2598,0.9749807544264819,0.3144726712856043,0.3960739030023095,0.2894534257120862
2005-09-15,812,1025,762,2599,0.9807618314736437,0.31242785686802615,0.394382454790304,0.29318968834166986
2005-09-16,806,1027,767,2600,0.985,0.31,0.395,0.295
2005-09-19,787,1017,792,2596,1.0019260400616332,0.30315870570107856,0.39175654853620956,0.3050847457627119
2005-09-20,776,1006,817,2599,1.0157752981916122,0.29857637552904964,0.38707195075028855,0.3143516737206618
2005-09-21,764,1014,819,2597,1.0211782826338083,0.29418559876780903,0.3904505198305737,0.31536388140161725
2005-09-22,749,1017,827,2593,1.0300809872734285,0.28885460856151174,0.392209795603548,0.31893559583494024
2005-09-23,767,1017,812,2596,1.0173343605546996,0.29545454545454547,0.39175654853620956,0.31278890600924497
2005-09-26,774,1017,802,2593,1.0107983031237948,0.29849595063632856,0.392209795603548,0.3092942537601234
2005-09-27,768,1012,813,2593,1.0173544157346703,0.29618202853837255,0.39028152718858466,0.3135364442730428
2005-09-28,763,1015,822,2600,1.0226923076923078,0.29346153846153844,0.3903846153846154,0.3161538461538462
2005-09-29,757,1025,815,2597,1.0223334616865614,0.29149018097805157,0.3946861763573354,0.313823642664613
2005-09-30,756,1019,818,2593,1.0239105283455456,0.29155418434246044,0.39298110296953337,0.3154647126880062
2005-10-03,735,1023,830,2588,1.036707882534776,0.2840030911901082,0.3952859350850077,0.3207109737248841
2005-10-04,722,1016,850,2588,1.0494590417310665,0.2789799072642968,0.39258114374034003,0.3284389489953632
2005-10-05,701,1019,864,2584,1.063080495356037,0.27128482972136225,0.3943498452012384,0.33436532507739936
2005-10-06,697,1026,864,2587,1.064553536915346,0.26942404329339004,0.396598376497874,0.33397758020873597
2005-10-07,694,1025,862,2581,1.0650910499806276,0.2688880278961643,0.3971328942270438,0.33397907787679193
2005-10-10,688,1023,867,2578,1.069433669511249,0.26687354538401864,0.39681923972071376,0.33630721489526766
2005-10-11,676,1028,879,2583,1.0785907859078592,0.26171118854045683,0.3979868370112273,0.3403019744483159
2005-10-12,676,1021,890,2587,1.0827212988017008,0.2613065326633166,0.39466563587166603,0.3440278314650174
2005-10-13,669,1019,894,2582,1.087141750580945,0.25910147172734316,0.3946553059643687,0.34624322230828813
2005-10-14,665,1004,910,2579,1.0949980612640557,0.2578518805738658,0.3892981775882125,0.3528499418379217
2005-10-17,665,1008,910,2583,1.094850948509485,0.25745257452574527,0.3902439024390244,0.3523035230352303
2005-10-18,677,992,914,2583,1.0917537746806039,0.26209833526906695,0.3840495547812621,0.3538521099496709
2005-10-19,667,996,918,2581,1.0972491282448664,0.25842696629213485,0.385896939170864,0.35567609453700116
2005-10-20,677,991,911,2579,1.090732842186894,0.2625048468398604,0.384257464133385,0.35323768902675456
2005-10-21,681,995,903,2579,1.0860798759208996,0.2640558355951919,0.38580845288871657,0.3501357115160915
2005-10-24,690,990,904,2584,1.0828173374613004,0.26702786377708976,0.3831269349845201,0.3498452012383901
2005-10-25,682,1002,896,2580,1.0829457364341086,0.26434108527131783,0.3883720930232558,0.34728682170542635
2005-10-26,691,1006,885,2582,1.075135553834237,0.2676219984508133,0.3896204492641363,0.34275755228505034
2005-10-27,697,1018,866,2581,1.0654784967067028,0.27005036807438976,0.3944207671445176,0.3355288647810926
2005-10-28,709,1010,862,2581,1.0592793490895003,0.27469972878729176,0.3913211933359163,0.33397907787679193
2005-10-31,707,1028,849,2584,1.054953560371517,0.27360681114551083,0.3978328173374613,0.3285603715170279
2005-11-01,710,1034,834,2578,1.048099301784329,0.2754072924747867,0.4010861132660978,0.3235065942591156
2005-11-02,723,1036,823,2582,1.0387296669248645,0.28001549186676994,0.40123934934159566,0.3187451587916344
2005-11-03,736,1037,808,2581,1.0278961642774118,0.2851607903913212,0.40178225493994574,0.31305695466873307
2005-11-04,744,1026,806,2576,1.0240683229813665,0.2888198757763975,0.3982919254658385,0.31288819875776397
2005-11-07,758,1028,785,2571,1.0105017502917153,0.29482691559704394,0.39984441851419683,0.30532866588875923
2005-11-08,764,1029,783,2576,1.0073757763975155,0.296583850931677,0.39945652173913043,0.30395962732919257
2005-11-09,761,1035,787,2583,1.0100658149438637,0.294618660472319,0.40069686411149824,0.3046844754161827
2005-11-10,764,1038,776,2578,1.004654771140419,0.29635376260667184,0.4026377036462374,0.30100853374709075
2005-11-11,786,1029,763,2578,0.9910783553141971,0.3048875096974399,0.3991466252909232,0.2959658650116369
2005-11-14,797,1025,757,2579,0.9844901124466847,0.30903450949980615,0.397440868553703,0.29352462194649087
2005-11-15,803,1034,744,2581,0.9771406431615652,0.3111197210383572,0.40061991476172026,0.2882603641999225
2005-11-16,815,1027,742,2584,0.971749226006192,0.31540247678018574,0.3974458204334365,0.2871517027863777
2005-11-17,823,1027,726,2576,0.9623447204968945,0.31948757763975155,0.3986801242236025,0.28183229813664595
2005-11-18,832,1021,726,2579,0.9588987979837146,0.32260566110895694,0.3958898797983715,0.2815044590926716
2005-11-21,843,1017,716,2576,0.9506987577639752,0.32725155279503104,0.39479813664596275,0.2779503105590062
2005-11-22,845,1013,720,2578,0.9515128006206361,0.3277734678044996,0.3929402637703646,0.27928626842513576
2005-11-23,848,1012,715,2575,0.9483495145631068,0.32932038834951455,0.39300970873786406,0.27766990291262134
2005-11-25,860,1000,697,2557,0.9362534219788815,0.3363316386390301,0.39108330074305825,0.2725850606179116
2005-11-28,846,998,734,2578,0.95655546935609,0.3281613653995345,0.38712179984484096,0.28471683475562454
2005-11-29,833,1005,740,2578,0.9639255236617533,0.32311869666408066,0.38983708301008535,0.287044220325834
2005-11-30,819,1005,746,2570,0.9715953307392996,0.3186770428015564,0.39105058365758755,0.29027237354085605
2005-12-01,828,992,759,2579,0.9732454439705313,0.32105467235362545,0.3846452113222179,0.29430011632415665
2005-12-02,823,998,750,2571,0.9716063788409179,0.32010890704006223,0.3881758070789576,0.29171528588098017
2005-12-05,825,1014,737,2576,0.9658385093167702,0.3202639751552795,0.3936335403726708,0.28610248447204967
2005-12-06,841,1002,734,2577,0.9584788513775708,0.32634846720993405,0.38882421420256114,0.2848273185875049
2005-12-07,847,1004,723,2574,0.9518259518259519,0.32905982905982906,0.3900543900543901,0.28088578088578087
2005-12-08,845,995,733,2573,0.9564710454722114,0.3284104158569763,0.386708122813836,0.28488146132918774
2005-12-09,850,996,725,2571,0.9513807856865033,0.3306106573317775,0.38739789964994165,0.28199144301828083
2005-12-12,850,1006,722,2578,0.9503491078355314,0.3297129557796742,0.39022498060512023,0.2800620636152056
2005-12-13,850,998,726,2574,0.9518259518259519,0.33022533022533024,0.3877233877233877,0.28205128205128205
2005-12-14,857,987,734,2578,0.952288595810706,0.3324282389449185,0.38285492629945694,0.28471683475562454
2005-12-15,859,985,728,2572,0.9490668740279938,0.33398133748055986,0.38297045101088645,0.28304821150855364
2005-12-16,859,991,727,2577,0.9487776484284052,0.3333333333333333,0.3845556849049282,0.28211098176173843
2005-12-19,856,993,726,2575,0.9495145631067962,0.33242718446601943,0.38563106796116503,0.28194174757281554
2005-12-20,865,988,718,2571,0.9428238039673279,0.33644496304939714,0.3842862699338779,0.279268767016725
2005-12-21,878,981,714,2573,0.9362611737271668,0.34123591138748544,0.3812670034978624,0.27749708511465215
2005-12-22,883,977,710,2570,0.9326848249027238,0.343579766536965,0.3801556420233463,0.27626459143968873
2005-12-23,887,980,706,2573,0.929654100272056,0.344733773804897,0.38087835211815,0.274387874076953
2005-12-27,883,983,703,2569,0.929933826391592,0.3437135072012456,0.3826391592059167,0.27364733359283766
2005-12-28,890,984,695,2569,0.9240949785908914,0.3464383028415726,0.3830284157259634,0.27053328143246397
2005-12-29,886,987,699,2572,0.9272939346811819,0.34447900466562986,0.38374805598755835,0.2717729393468118
2005-12-30,872,995,705,2572,0.9350699844479005,0.3390357698289269,0.3868584758942457,0.2741057542768274
2006-01-03,786,935,691,2412,0.9606135986733002,0.32587064676616917,0.3876451077943615,0.2864842454394693
2006-01-04,788,934,690,2412,0.9593698175787728,0.32669983416252074,0.38723051409618575,0.2860696517412935
2006-01-05,785,940,682,2407,0.9572081429164936,0.3261321146655588,0.39052762775238886,0.28334025758205234
2006-01-06,796,932,685,2413,0.953999171156237,0.32987981765437213,0.3862411935350186,0.2838789888106092
2006-01-09,794,930,684,2408,0.9543189368770764,0.329734219269103,0.3862126245847176,0.2840531561461794
2006-01-10,796,930,681,2407,0.9522226838388035,0.330702118820108,0.38637307852098046,0.2829248026589115
2006-01-11,807,918,682,2407,0.9480681346073951,0.33527212297465725,0.3813876194432904,0.28334025758205234
2006-01-12,806,927,672,2405,0.9442827442827443,0.33513513513513515,0.38544698544698547,0.27941787941787943
2006-01-13,802,930,672,2404,0.9459234608985025,0.3336106489184692,0.38685524126455906,0.2795341098169717
2006-01-17,792,930,687,2409,0.9564134495641345,0.3287671232876712,0.386052303860523,0.2851805728518057
2006-01-18,797,923,686,2406,0.9538653366583542,0.3312551953449709,0.38362427265170407,0.28512053200332504
2006-01-19,787,916,701,2404,0.9642262895174709,0.3273710482529118,0.3810316139767055,0.2915973377703827
2006-01-20,790,913,703,2406,0.9638403990024937,0.3283458021612635,0.3794679966749792,0.29218620116375726
2006-01-23,794,909,700,2403,0.9608822305451519,0.33042030794839783,0.3782771535580524,0.29130253849354976
2006-01-24,797,920,690,2407,0.9555463232239302,0.33111757374324885,0.38221852928957206,0.2866638969671791
